type,weight,fragile,destination
Documents,1.1,False,Penang
Documents,1.3,False,Penang
Clothing,3.4,False,Kuching
Documents,0.6,False,Kota Kinabalu
Food,3.4,True,Penang
Furniture,48.1,False,Kuala Lumpur
Machinery,33.0,False,Kuching
Electronics,15.6,True,Johor Bahru
Food,1.7,False,Kuching
Documents,1.7,False,Johor Bahru
Food,8.0,True,Kota Kinabalu
Documents,0.9,False,Johor Bahru
Machinery,62.4,False,Johor Bahru
Electronics,13.0,True,Kota Kinabalu
Clothing,3.8,False,Penang
Clothing,1.3,False,Johor Bahru
Documents,1.0,False,Kuala Lumpur
Clothing,2.5,False,Kuala Lumpur
Food,1.7,False,Kota Kinabalu
Electronics,9.0,True,Kuching
Furniture,22.5,False,Kuala Lumpur
Electronics,11.8,True,Kota Kinabalu
Clothing,1.1,False,Penang
Food,3.4,True,Kota Kinabalu
Clothing,2.3,False,Penang
Food,1.8,False,Johor Bahru
Furniture,27.6,False,Kota Kinabalu
Food,6.8,True,Penang
Clothing,1.1,False,Penang
Electronics,7.5,True,Penang
Documents,1.9,False,Kota Kinabalu
Documents,1.4,False,Kuching
Machinery,57.4,True,Kota Kinabalu
Furniture,21.3,False,Kuching
Electronics,13.7,True,Kuching
Clothing,2.8,False,Kuala Lumpur
Machinery,31.0,False,Penang
Furniture,30.7,False,Kuching
Furniture,28.5,False,Johor Bahru
Clothing,2.8,False,Kuching
Clothing,2.7,False,Kota Kinabalu
Clothing,4.7,False,Johor Bahru
Electronics,16.2,True,Kuala Lumpur
Documents,1.3,False,Kuala Lumpur
Food,1.1,True,Penang
Food,8.7,True,Penang
Documents,1.3,False,Kota Kinabalu
Food,1.5,True,Kota Kinabalu
Machinery,67.3,False,Kota Kinabalu
Food,5.7,True,Penang
Machinery,48.3,False,Kuching
Furniture,21.4,False,Kuala Lumpur
Food,9.9,True,Kuala Lumpur
Food,2.5,False,Johor Bahru
Electronics,16.5,True,Kuching
Electronics,6.3,True,Penang
Machinery,58.4,False,Kuala Lumpur
Machinery,43.3,False,Kuala Lumpur
Furniture,29.1,False,Johor Bahru
Electronics,12.8,False,Kuala Lumpur
Food,5.4,True,Kuala Lumpur
Documents,1.7,False,Kuala Lumpur
Documents,0.5,False,Penang
Furniture,47.8,True,Penang
Food,3.4,False,Kuching
Clothing,2.0,False,Johor Bahru
Electronics,5.2,False,Kota Kinabalu
Furniture,25.9,False,Kuala Lumpur
Clothing,4.3,False,Kuching
Furniture,47.1,False,Johor Bahru
Furniture,30.3,False,Kota Kinabalu
Food,5.6,False,Kuching
Documents,0.8,False,Kuching
Documents,1.5,False,Johor Bahru
Clothing,4.3,False,Penang
Documents,0.7,False,Penang
Machinery,45.1,False,Kuala Lumpur
Clothing,1.5,False,Kota Kinabalu
Clothing,4.0,False,Penang
Furniture,23.3,False,Johor Bahru
Electronics,8.2,True,Johor Bahru
Machinery,34.3,False,Kuching
Furniture,21.7,True,Kuala Lumpur
Clothing,3.4,False,Kota Kinabalu
Machinery,66.1,True,Kuala Lumpur
Electronics,12.4,True,Johor Bahru
Electronics,14.5,True,Kota Kinabalu
Documents,0.7,False,Kota Kinabalu
Food,2.4,True,Kota Kinabalu
Food,8.1,True,Kuala Lumpur
Clothing,3.9,False,Kuala Lumpur
Machinery,52.9,False,Kuching
Furniture,46.4,False,Penang
Machinery,64.9,True,Kota Kinabalu
Machinery,60.8,False,Penang
Clothing,2.3,True,Johor Bahru
Food,2.0,False,Penang
Food,2.4,False,Kuala Lumpur
Documents,0.8,False,Kuching
Food,10.0,False,Penang
Documents,1.4,False,Kuching
Machinery,50.3,False,Kota Kinabalu
Food,2.0,True,Kuching
Machinery,63.8,False,Kota Kinabalu
Furniture,30.3,False,Kuching
Electronics,9.8,True,Johor Bahru
Furniture,25.0,False,Kuching
Clothing,3.3,False,Kuala Lumpur
Documents,1.4,False,Kuala Lumpur
Machinery,68.2,False,Johor Bahru
Machinery,69.7,False,Johor Bahru
Documents,1.7,False,Kota Kinabalu
Electronics,14.5,True,Kuala Lumpur
Food,4.2,True,Johor Bahru
Electronics,11.5,True,Penang
Documents,0.5,False,Penang
Electronics,18.5,True,Kuching
Documents,1.8,False,Penang
Food,4.2,False,Kuching
Electronics,16.8,True,Johor Bahru
Electronics,13.7,True,Kuching
Electronics,6.8,True,Kuching
Electronics,18.6,True,Kuching
Documents,0.9,False,Kuching
Clothing,1.5,False,Kota Kinabalu
Machinery,63.0,False,Kuching
Machinery,41.0,False,Kuching
Clothing,3.8,False,Johor Bahru
Food,4.3,False,Kota Kinabalu
Machinery,67.2,False,Penang
Furniture,46.9,True,Kota Kinabalu
Clothing,3.1,False,Johor Bahru
Furniture,40.5,False,Kota Kinabalu
Food,2.1,True,Kuching
Food,3.2,True,Kuala Lumpur
Food,5.7,False,Kuching
Clothing,3.8,False,Kuching
Electronics,14.6,True,Kuching
Clothing,1.2,False,Johor Bahru
Food,2.2,False,Penang
Furniture,29.7,False,Kuching
Clothing,1.7,False,Johor Bahru
Machinery,58.2,False,Kota Kinabalu
Documents,0.6,False,Kuala Lumpur
Clothing,3.2,False,Johor Bahru
Furniture,40.5,False,Kuala Lumpur
Clothing,2.5,False,Kota Kinabalu
Machinery,64.0,True,Kuala Lumpur
Electronics,17.3,True,Kota Kinabalu
Clothing,2.0,False,Penang
Furniture,29.4,True,Penang
Food,8.5,False,Johor Bahru
Clothing,3.0,False,Kuching
Documents,0.8,False,Kuala Lumpur
Documents,1.7,False,Kuching
Machinery,52.0,False,Johor Bahru
Electronics,5.9,False,Kota Kinabalu
Clothing,2.3,False,Kuching
Machinery,69.9,False,Kota Kinabalu
Machinery,46.3,False,Kuching
Electronics,15.6,False,Kota Kinabalu
Food,7.1,False,Kuching
Machinery,30.8,False,Penang
Documents,1.6,True,Kuala Lumpur
Electronics,10.5,True,Penang
Machinery,66.8,False,Kuching
Furniture,35.8,True,Johor Bahru
Clothing,0.9,False,Johor Bahru
Machinery,61.1,False,Penang
Documents,1.5,False,Kuching
Machinery,37.7,True,Penang
Documents,1.1,False,Kota Kinabalu
Food,7.6,False,Johor Bahru
Electronics,16.0,True,Kuala Lumpur
Electronics,9.4,True,Kuching
Documents,1.7,False,Kota Kinabalu
Electronics,16.2,True,Penang
Machinery,38.1,False,Kuching
Food,7.6,True,Kuching
Electronics,10.2,True,Kota Kinabalu
Furniture,24.9,False,Kota Kinabalu
Furniture,48.7,False,Kota Kinabalu
Furniture,40.1,False,Johor Bahru
Furniture,23.9,False,Penang
Clothing,4.1,False,Kuching
Documents,0.6,False,Johor Bahru
Machinery,38.6,False,Kota Kinabalu
Food,8.9,False,Kota Kinabalu
Clothing,2.0,False,Kuala Lumpur
Food,3.6,True,Kota Kinabalu
Furniture,26.5,False,Johor Bahru
Clothing,1.2,False,Kota Kinabalu
Electronics,12.7,True,Penang
Electronics,5.2,True,Kota Kinabalu
Documents,1.6,False,Kota Kinabalu
Clothing,4.1,False,Kota Kinabalu
Documents,1.7,False,Johor Bahru
Clothing,0.8,False,Kuching
Documents,1.1,False,Penang
Machinery,37.8,False,Johor Bahru
Machinery,58.9,True,Kuching
Documents,0.7,False,Kuching
Electronics,6.9,True,Kota Kinabalu
Furniture,46.8,False,Kuching
Furniture,27.1,True,Kuching
Food,5.2,True,Kuching
Machinery,32.6,False,Kota Kinabalu
Furniture,27.9,True,Kota Kinabalu
Electronics,13.0,False,Kota Kinabalu
Machinery,32.1,False,Kota Kinabalu
Machinery,69.3,False,Penang
Machinery,33.9,False,Kuala Lumpur
Electronics,13.4,False,Johor Bahru
Documents,0.7,False,Johor Bahru
Machinery,65.7,False,Penang
Furniture,34.1,True,Johor Bahru
Machinery,64.9,False,Kuching
Furniture,41.2,False,Kota Kinabalu
Food,2.0,True,Kuala Lumpur
Furniture,28.3,False,Kuching
Machinery,41.4,False,Kota Kinabalu
Machinery,35.9,False,Penang
Food,1.8,True,Johor Bahru
Machinery,69.2,False,Penang
Machinery,66.1,False,Kuala Lumpur
Machinery,53.1,False,Kuching
Food,4.5,True,Kuala Lumpur
Food,5.3,True,Kuala Lumpur
Electronics,7.6,True,Johor Bahru
Electronics,6.6,True,Kuala Lumpur
Food,7.5,True,Kota Kinabalu
Documents,1.6,False,Johor Bahru
Machinery,56.5,True,Penang
Clothing,0.9,False,Penang
Food,2.9,False,Kota Kinabalu
Electronics,17.7,True,Kuala Lumpur
Clothing,3.0,False,Johor Bahru
Food,3.4,True,Kuching
Documents,1.1,False,Kuala Lumpur
Food,1.8,False,Kota Kinabalu
Machinery,30.8,False,Johor Bahru
Documents,1.1,False,Kuching
Clothing,5.0,False,Johor Bahru
Clothing,3.1,False,Kota Kinabalu
Furniture,43.9,False,Kuching
Documents,1.4,False,Kota Kinabalu
Clothing,3.7,True,Kota Kinabalu
Electronics,6.1,True,Kuching
Food,4.5,False,Kuching
Furniture,23.2,False,Kuala Lumpur
Furniture,34.0,True,Kuala Lumpur
Furniture,48.6,True,Penang
Furniture,21.2,False,Penang
Food,2.7,True,Kuala Lumpur
Electronics,9.2,True,Kuching
Furniture,29.3,False,Kuching
Electronics,15.2,True,Penang
Furniture,48.9,True,Kota Kinabalu
Clothing,1.0,False,Kuala Lumpur
Machinery,34.6,True,Kuching
Electronics,18.9,True,Kota Kinabalu
Documents,0.8,False,Kuching
Electronics,11.5,True,Penang
Food,6.5,False,Kuala Lumpur
Documents,1.1,False,Kuala Lumpur
Electronics,8.0,True,Kota Kinabalu
Clothing,1.9,False,Kuching
Clothing,4.3,False,Johor Bahru
Machinery,53.9,False,Kota Kinabalu
Electronics,16.2,True,Kuala Lumpur
Clothing,2.3,False,Penang
Furniture,33.8,True,Kota Kinabalu
Documents,1.7,False,Kuching
Documents,1.7,False,Kuching
Clothing,2.2,False,Kota Kinabalu
Clothing,1.3,False,Kuching
Clothing,1.1,False,Penang
Machinery,33.7,False,Kuala Lumpur
Furniture,35.7,False,Kuching
Documents,1.4,False,Kuala Lumpur
Electronics,19.1,True,Kota Kinabalu
Electronics,16.8,True,Kuching
Documents,1.4,False,Kuala Lumpur
Clothing,4.0,False,Penang
Clothing,4.8,False,Johor Bahru
Electronics,5.8,True,Penang
Furniture,48.4,False,Kuching
Documents,1.7,False,Penang
Food,3.1,False,Penang
Furniture,28.4,False,Kota Kinabalu
Clothing,0.6,False,Kuala Lumpur
Electronics,10.9,True,Kuching
Clothing,4.1,False,Kuching
Machinery,42.3,False,Johor Bahru
Clothing,2.7,False,Penang
Electronics,13.1,True,Kuala Lumpur
Furniture,46.6,True,Kota Kinabalu
Furniture,37.7,False,Kuala Lumpur
Food,8.7,True,Johor Bahru
Machinery,59.8,False,Johor Bahru
Clothing,2.0,False,Johor Bahru
Machinery,30.9,False,Johor Bahru
Furniture,36.4,False,Kuala Lumpur
Clothing,4.7,False,Kuala Lumpur
Clothing,4.5,False,Kota Kinabalu
Clothing,3.4,False,Johor Bahru
Machinery,57.2,True,Johor Bahru
Clothing,2.9,False,Johor Bahru
Machinery,58.3,True,Kota Kinabalu
Clothing,2.8,False,Kuching
Electronics,11.4,True,Kuching
Furniture,20.1,False,Penang
Food,6.7,True,Penang
Food,9.8,False,Kuching
Electronics,16.7,True,Kuala Lumpur
Food,1.2,False,Johor Bahru
Machinery,53.5,False,Johor Bahru
Clothing,3.7,False,Penang
Clothing,5.0,False,Kuching
Clothing,1.3,False,Kuala Lumpur
Electronics,7.3,True,Johor Bahru
Food,2.9,False,Kota Kinabalu
Furniture,41.5,True,Kuala Lumpur
Electronics,6.5,True,Kuching
Electronics,10.4,False,Johor Bahru
Machinery,49.5,False,Penang
Clothing,0.8,False,Penang
Documents,1.7,False,Johor Bahru
Food,4.8,False,Johor Bahru
Electronics,14.4,True,Kota Kinabalu
Furniture,43.4,False,Kuching
Clothing,2.9,False,Kuala Lumpur
Food,7.5,True,Johor Bahru
Documents,1.7,False,Kuching
Machinery,64.5,False,Johor Bahru
Food,8.6,True,Kuala Lumpur
Machinery,39.8,True,Kuala Lumpur
Clothing,3.5,False,Kuching
Furniture,26.3,False,Kuching
Furniture,49.7,False,Kuching
Furniture,48.4,False,Penang
Food,4.8,True,Kota Kinabalu
Clothing,1.7,False,Kota Kinabalu
Documents,1.0,False,Kuala Lumpur
Documents,1.1,False,Kota Kinabalu
Clothing,3.6,False,Kota Kinabalu
Clothing,2.4,False,Kota Kinabalu
Machinery,65.9,False,Kota Kinabalu
Furniture,20.5,False,Johor Bahru
Clothing,1.6,False,Penang
Food,2.8,True,Kuala Lumpur
Machinery,55.4,True,Kuching
Furniture,21.6,False,Kuala Lumpur
Machinery,61.2,True,Kuala Lumpur
Furniture,41.4,False,Kuching
Documents,1.8,True,Johor Bahru
Electronics,19.2,True,Kota Kinabalu
Machinery,66.4,False,Kuala Lumpur
Furniture,22.8,False,Kuala Lumpur
Electronics,19.4,False,Kuching
Machinery,47.5,True,Johor Bahru
Food,5.7,True,Johor Bahru
Machinery,57.5,True,Johor Bahru
Food,4.4,True,Kota Kinabalu
Electronics,15.9,True,Kuala Lumpur
Clothing,3.6,False,Kuala Lumpur
Food,8.9,True,Kuala Lumpur
Electronics,14.8,False,Kota Kinabalu
Documents,0.8,False,Kota Kinabalu
Documents,1.5,True,Penang
Electronics,9.8,True,Penang
Machinery,41.3,False,Johor Bahru
Clothing,4.5,False,Penang
Electronics,6.5,False,Kota Kinabalu
Clothing,4.7,False,Kuala Lumpur
Furniture,21.7,False,Kota Kinabalu
Machinery,50.7,False,Kota Kinabalu
Furniture,36.8,False,Johor Bahru
Clothing,4.2,False,Kota Kinabalu
Electronics,11.3,True,Kuala Lumpur
Machinery,47.0,True,Penang
Furniture,47.0,True,Kuching
Furniture,30.3,False,Kuching
Clothing,2.6,False,Kuching
Food,6.0,False,Kuala Lumpur
Documents,1.7,False,Kuala Lumpur
Electronics,13.3,False,Kuching
Clothing,3.5,False,Penang
Clothing,4.2,False,Kuching
Machinery,66.7,True,Kota Kinabalu
Clothing,3.1,False,Penang
Machinery,69.6,False,Kota Kinabalu
Documents,2.0,False,Kuching
Machinery,62.1,True,Kuching
Clothing,1.7,False,Kota Kinabalu
Clothing,1.6,False,Kuala Lumpur
Food,4.2,False,Penang
Clothing,2.4,False,Penang
Documents,0.7,True,Kuching
Electronics,16.8,True,Kota Kinabalu
Electronics,17.9,True,Johor Bahru
Food,7.2,False,Penang
Electronics,13.2,True,Kuala Lumpur
Machinery,54.8,False,Penang
Electronics,9.2,True,Kuching
Food,2.5,False,Kuala Lumpur
Documents,1.1,False,Penang
Machinery,58.4,False,Kuching
Food,1.3,True,Kuala Lumpur
Machinery,50.3,False,Kuching
Documents,1.9,False,Kota Kinabalu
Furniture,37.1,True,Kuching
Documents,1.4,False,Kuala Lumpur
Furniture,29.8,False,Kuala Lumpur
Electronics,6.3,False,Penang
Food,6.3,True,Johor Bahru
Machinery,66.7,False,Penang
Machinery,64.2,False,Kuching
Machinery,56.9,False,Johor Bahru
Furniture,48.3,True,Johor Bahru
Electronics,11.6,True,Kuala Lumpur
Clothing,1.8,False,Kuching
Machinery,57.2,True,Kota Kinabalu
Electronics,10.7,True,Johor Bahru
Food,2.8,True,Johor Bahru
Electronics,14.3,True,Penang
Clothing,3.3,False,Kota Kinabalu
Furniture,21.3,False,Penang
Electronics,14.6,True,Penang
Documents,1.2,False,Kuching
Clothing,0.5,False,Penang
Machinery,42.2,True,Penang
Furniture,31.1,True,Kota Kinabalu
Clothing,0.5,False,Penang
Documents,0.8,False,Penang
Electronics,10.7,False,Kuching
Food,9.8,False,Penang
Food,3.5,True,Kuching
Furniture,33.1,True,Penang
Documents,1.2,True,Kota Kinabalu
Documents,1.1,False,Johor Bahru
Food,1.3,True,Kuching
Documents,1.7,False,Penang
Food,5.8,True,Kuala Lumpur
Food,2.6,False,Kota Kinabalu
Machinery,31.9,False,Kuching
Electronics,13.8,True,Johor Bahru
Furniture,22.8,False,Kota Kinabalu
Documents,1.1,False,Kuching
Clothing,4.8,False,Kota Kinabalu
Machinery,61.8,True,Kota Kinabalu
Documents,0.8,False,Penang
Electronics,15.7,True,Kuching
Furniture,42.5,False,Penang
Food,4.3,False,Johor Bahru
Electronics,11.2,True,Johor Bahru
Documents,1.2,True,Kota Kinabalu
Machinery,35.7,True,Kota Kinabalu
Electronics,12.2,True,Kuala Lumpur
Machinery,31.2,False,Johor Bahru
Machinery,55.4,False,Kota Kinabalu
Machinery,32.7,False,Kuching
Documents,0.7,False,Kota Kinabalu
Documents,1.2,False,Johor Bahru
Documents,1.0,False,Penang
Machinery,51.8,False,Kuching
Furniture,48.4,False,Penang
Machinery,63.6,False,Penang
Food,9.7,False,Penang
Machinery,32.8,False,Johor Bahru
Documents,1.5,False,Kuching
Machinery,33.3,False,Penang
Furniture,44.7,True,Johor Bahru
Furniture,21.8,False,Kuching
Food,1.1,True,Kota Kinabalu
Machinery,66.5,False,Kuala Lumpur
Furniture,33.1,False,Kuching
Food,5.8,True,Kuala Lumpur
Documents,0.9,False,Penang
Electronics,16.7,True,Kuala Lumpur
Documents,1.2,True,Kuching
Clothing,0.8,False,Kota Kinabalu
Electronics,7.1,True,Penang
Furniture,27.8,True,Penang
Documents,1.6,False,Kuching
Documents,0.9,False,Kuching
Furniture,20.5,False,Penang
Documents,1.7,False,Penang
Food,2.2,False,Kota Kinabalu
Food,8.3,False,Penang
Documents,1.4,False,Kota Kinabalu
Documents,1.2,False,Penang
Food,5.1,True,Kuala Lumpur
Electronics,19.9,True,Johor Bahru
Documents,1.2,False,Kuala Lumpur
Machinery,41.7,False,Kuala Lumpur
Food,9.2,True,Kota Kinabalu
Electronics,8.8,True,Kuching
Clothing,2.4,False,Kuala Lumpur
Documents,1.9,False,Kuala Lumpur
Furniture,40.7,False,Kuching
Electronics,15.8,True,Johor Bahru
Machinery,66.0,False,Kuala Lumpur
Electronics,7.2,True,Johor Bahru
Furniture,47.6,False,Kota Kinabalu
Electronics,11.4,True,Johor Bahru
Food,4.3,True,Penang
Documents,1.6,False,Kuching
Electronics,6.7,True,Kota Kinabalu
Documents,0.5,False,Penang
Clothing,4.2,False,Kuching
Electronics,5.1,True,Kuching
Machinery,38.5,True,Johor Bahru
Electronics,7.3,True,Kuching
Clothing,1.5,False,Kuala Lumpur
Electronics,15.8,True,Penang
Furniture,36.3,True,Kuching
Machinery,67.8,False,Kuching
Electronics,7.4,True,Johor Bahru
Electronics,5.7,True,Kuala Lumpur
Machinery,57.4,True,Kuching
Documents,2.0,False,Kota Kinabalu
Clothing,2.8,False,Kota Kinabalu
Documents,0.7,False,Penang
Clothing,4.6,False,Penang
Clothing,4.5,False,Johor Bahru
Machinery,44.9,False,Penang
Clothing,3.8,False,Kuala Lumpur
Electronics,18.0,True,Johor Bahru
Electronics,10.9,True,Kuching
Food,5.6,True,Penang
Food,7.2,False,Johor Bahru
Clothing,3.5,False,Kuching
Documents,0.8,False,Penang
Machinery,55.6,True,Kota Kinabalu
Electronics,17.7,True,Johor Bahru
Food,4.5,False,Kuala Lumpur
Machinery,41.4,True,Kuala Lumpur
Food,1.1,False,Johor Bahru
Furniture,46.6,False,Penang
Electronics,15.4,False,Penang
Documents,0.7,True,Kuching
Furniture,20.6,False,Johor Bahru
Clothing,0.6,False,Kuala Lumpur
Food,3.7,False,Penang
Electronics,17.6,True,Penang
Documents,0.7,False,Kuala Lumpur
Machinery,53.2,True,Penang
Electronics,17.4,True,Penang
Machinery,67.4,False,Penang
Food,2.8,False,Kota Kinabalu
Electronics,8.9,True,Kota Kinabalu
Electronics,6.1,True,Johor Bahru
Furniture,29.7,False,Kota Kinabalu
Furniture,28.2,False,Kuching
Machinery,35.0,True,Johor Bahru
Food,5.7,False,Johor Bahru
Clothing,2.2,False,Kota Kinabalu
Electronics,15.3,True,Kuala Lumpur
Food,9.0,True,Kuala Lumpur
Machinery,53.9,True,Kuching
Clothing,0.7,True,Johor Bahru
Documents,0.7,False,Penang
Documents,0.7,False,Kuching
Food,7.5,True,Penang
Furniture,44.8,False,Johor Bahru
Machinery,49.4,True,Kuala Lumpur
Documents,1.2,False,Kota Kinabalu
Machinery,36.3,False,Kuching
Documents,1.0,False,Kuala Lumpur
Documents,1.4,False,Penang
Machinery,58.6,False,Penang
Clothing,4.9,False,Penang
Machinery,50.1,False,Kuala Lumpur
Furniture,44.4,False,Johor Bahru
Documents,1.3,False,Kota Kinabalu
Documents,1.2,False,Penang
Documents,0.6,False,Kuching
Food,2.1,False,Johor Bahru
Electronics,17.8,True,Kota Kinabalu
Electronics,11.3,True,Penang
Machinery,60.1,False,Kota Kinabalu
Food,5.3,True,Penang
Machinery,44.2,False,Kuching
Food,4.8,True,Johor Bahru
Machinery,51.8,False,Kuching
Clothing,2.1,False,Kota Kinabalu
Food,4.2,False,Kuala Lumpur
Machinery,59.8,False,Kuala Lumpur
Furniture,49.8,False,Penang
Electronics,16.0,True,Kuching
Machinery,59.0,True,Kota Kinabalu
Documents,1.2,False,Johor Bahru
Clothing,4.4,False,Kuching
Machinery,35.5,False,Kuala Lumpur
Furniture,49.5,True,Johor Bahru
Electronics,13.9,True,Johor Bahru
Electronics,5.3,True,Kuching
Electronics,7.0,True,Kota Kinabalu
Furniture,40.4,False,Kota Kinabalu
Clothing,3.4,False,Kota Kinabalu
Electronics,18.7,True,Kota Kinabalu
Food,7.6,False,Kuala Lumpur
Electronics,11.7,True,Johor Bahru
Machinery,38.3,True,Penang
Food,9.3,False,Penang
Machinery,51.7,False,Johor Bahru
Food,6.0,False,Penang
Machinery,53.7,False,Johor Bahru
Furniture,48.1,True,Kuala Lumpur
Food,10.0,False,Penang
Food,5.0,True,Penang
Machinery,50.4,False,Kuala Lumpur
Machinery,55.7,True,Johor Bahru
Clothing,1.2,True,Penang
Food,8.9,False,Kuching
Food,1.5,False,Penang
Documents,1.9,False,Penang
Food,7.7,False,Penang
Electronics,10.0,True,Penang
Machinery,42.2,False,Kota Kinabalu
Clothing,0.6,True,Johor Bahru
Furniture,35.6,False,Penang
Electronics,12.1,True,Kota Kinabalu
Clothing,1.3,False,Johor Bahru
Clothing,4.8,False,Kota Kinabalu
Furniture,44.7,False,Penang
Food,7.9,False,Kota Kinabalu
Clothing,0.7,False,Johor Bahru
Furniture,47.8,False,Kuala Lumpur
Food,5.3,True,Kuching
Furniture,26.2,False,Kuala Lumpur
Clothing,0.8,False,Kota Kinabalu
Clothing,4.4,False,Penang
Documents,1.5,False,Johor Bahru
Food,7.0,False,Kuala Lumpur
Documents,0.6,True,Kuala Lumpur
Clothing,4.7,False,Kuching
Furniture,31.5,True,Johor Bahru
Documents,1.8,False,Kuala Lumpur
Clothing,3.5,False,Kuching
Machinery,47.3,False,Kuching
Documents,1.7,False,Penang
Documents,1.1,False,Penang
Furniture,47.9,True,Kuala Lumpur
Furniture,31.9,False,Penang
Furniture,44.8,False,Kota Kinabalu
Furniture,28.7,False,Johor Bahru
Furniture,36.7,False,Penang
Clothing,2.6,False,Kuala Lumpur
Machinery,55.5,False,Kuching
Documents,0.8,False,Johor Bahru
Furniture,40.4,True,Penang
Documents,1.6,False,Kuching
Electronics,17.4,True,Kuala Lumpur
Documents,1.0,True,Kuala Lumpur
Clothing,2.8,False,Penang
Machinery,34.9,False,Kuala Lumpur
Clothing,3.9,False,Kota Kinabalu
Electronics,16.0,True,Penang
Machinery,33.7,False,Kota Kinabalu
Machinery,65.9,False,Kuala Lumpur
Clothing,3.9,False,Kota Kinabalu
Clothing,3.3,False,Penang
Clothing,2.8,False,Kota Kinabalu
Furniture,35.1,False,Kuala Lumpur
Clothing,4.5,False,Kuching
Electronics,12.7,True,Johor Bahru
Furniture,20.6,True,Kota Kinabalu
Documents,0.6,False,Kota Kinabalu
Furniture,42.1,False,Kota Kinabalu
Machinery,41.0,False,Johor Bahru
Documents,0.6,False,Kota Kinabalu
Clothing,3.7,False,Kuala Lumpur
Electronics,5.6,True,Kuala Lumpur
Documents,1.7,False,Johor Bahru
Documents,0.9,False,Penang
Clothing,2.9,False,Kuching
Furniture,25.6,False,Penang
Machinery,59.3,False,Kota Kinabalu
Machinery,41.7,False,Penang
Furniture,41.5,False,Kota Kinabalu
Machinery,45.9,True,Kuala Lumpur
Clothing,0.6,False,Kuala Lumpur
Clothing,4.2,False,Kuala Lumpur
Furniture,23.0,True,Penang
Food,3.6,False,Kuching
Machinery,67.8,False,Kota Kinabalu
Electronics,12.4,True,Penang
Food,5.1,False,Johor Bahru
Clothing,0.9,False,Johor Bahru
Furniture,20.3,False,Kuching
Machinery,66.7,False,Johor Bahru
Furniture,32.8,False,Penang
Clothing,3.9,False,Kuala Lumpur
Electronics,14.1,False,Kota Kinabalu
Food,4.2,False,Penang
Food,2.6,False,Penang
Clothing,1.6,False,Kota Kinabalu
Electronics,14.7,True,Johor Bahru
Furniture,33.4,False,Kota Kinabalu
Machinery,65.5,True,Kuala Lumpur
Electronics,18.0,True,Kuala Lumpur
Food,4.9,False,Kuala Lumpur
Furniture,25.9,True,Johor Bahru
Clothing,4.8,False,Kuching
Documents,0.9,False,Kota Kinabalu
